gene_id	gene_description	pathway	topic_ecosystem	category	subcategory	potential_amg
GH64	GH64 beta-1,3-glucanase (EC 3.2.1.39)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH65	GH65 alpha,alpha-trehalase (EC 3.2.1.28); maltose phosphorylase (EC 2.4.1.8); trehalose phosphorylase (EC 2.4.1.64); kojibiose phosphorylase (EC 2.4.1.230); trehalose-6-phosphate phosphorylase (EC 2.4.1.216); nigerose phosphorylase (EC 2.4.1.279); 3-O-alpha-glucopyranosyl-L-rhamnose phosphorylase (EC 2.4.1.282); 2-O-alpha-glucopyranosylglycerol: phosphate beta-glucosyltransferase (EC 2.4.1.-); alpha-glucosyl-1,2-beta-galactosyl-L-hydroxylysine alpha-glucosidase (EC 3.2.1.107)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH66	GH66 cycloisomaltooligosaccharide glucanotransferase (EC 2.4.1.248); dextranase (EC 3.2.1.11).	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH67	GH67 alpha-glucuronidase (EC 3.2.1.139); xylan alpha-1,2-glucuronidase (EC 3.2.1.131)	Glycoside Hydrolases	carbon utilization	CAZY	Xylan Oligo Cleavage (Hemicellulose)	TRUE
GH68	GH68 levansucrase (EC 2.4.1.10); beta-fructofuranosidase (EC 3.2.1.26); inulosucrase (EC 2.4.1.9).	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH69	GH69 Deleted: now family PL16	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH6	GH6 endoglucanase (EC 3.2.1.4); cellobiohydrolase (EC 3.2.1.91)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage	TRUE
GH70	GH70 dextransucrase (EC 2.4.1.5); alternansucrase (EC 2.4.1.140); reuteransucrase (EC 2.4.1.-); alpha-4,6-glucanotransferase (EC 2.4.1.-); alpha-1,2-branched dextransucrase (EC 2.4.1.-); alpha-4,3-glucanotransferase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH71	GH71 alpha-1,3-glucanase (EC 3.2.1.59).	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH72	GH72 beta-1,3-glucanosyltransglycosylase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Chitin Backbone Cleavage	FALSE
GH74	GH74 endoglucanase (EC 3.2.1.4); oligoxyloglucan reducing end-specific cellobiohydrolase (EC 3.2.1.150); xyloglucanase (EC 3.2.1.151)	Glycoside Hydrolases	carbon utilization	CAZY	Xyloglucan Backbone Cleavage (Hemicellulose)	TRUE
GH75	GH75 chitosanase (EC 3.2.1.132)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH76	GH76 alpha-1,6-mannanase (EC 3.2.1.101); alpha-glucosidase (EC 3.2.1.20)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-mannan Backbone Cleavage (Hemicellulose), Alpha-mannan Oligo Cleavage (Hemicellulose)	TRUE
GH77	GH77 amylomaltase or 4-alpha-glucanotransferase (EC 2.4.1.25)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH78	GH78 alpha-L-rhamnosidase (EC 3.2.1.40); rhamnogalacturonan alpha-L-rhamnohydrolase (EC 3.2.1.174); L-Rhap-alpha-1,3-D-Apif -specific alpha-1,3-L-rhamnosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Pectin Oligo Cleavage, Rhamnose Oligo cleavage	TRUE
GH79	GH79 beta-glucuronidase (EC 3.2.1.31); hyaluronoglucuronidase (EC 3.2.1.36); heparanase (EC 3.2.1.166); baicalin beta-glucuronidase (EC 3.2.1.167); beta-4-O-methyl-glucuronidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
GH7	GH7 endo-beta-1,4-glucanase (EC 3.2.1.4); reducing end-acting cellobiohydrolase (EC 3.2.1.176); chitosanase (EC 3.2.1.132); endo-beta-1,3-1,4-glucanase (EC 3.2.1.73)	Glycoside Hydrolases	carbon utilization	CAZY	Crystalline Cellulose Backbone Cleavage, Amorphous Cellulose Backbone Cleavage, Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH80	GH80 chitosanase (EC 3.2.1.132)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH81	GH81 endo-beta-1,3-glucanase (EC 3.2.1.39)	Glycoside Hydrolases	carbon utilization	CAZY	Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH82	GH82 Iota;-carrageenase (EC 3.2.1.157)	Glycoside Hydrolases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
GH83	GH83 neuraminidase (EC 3.2.1.18)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH84	GH84 N-acetyl beta-glucosaminidase (EC 3.2.1.52); hyaluronidase (EC 3.2.1.35); [protein]-3-O-(GlcNAc)-L-Ser/Thr beta-N-acetylglucosaminidase (EC 3.2.1.169)	Glycoside Hydrolases	carbon utilization	CAZY	Chitin Oligo Cleavage	TRUE
GH85	GH85 endo-beta-N-acetylglucosaminidase (EC 3.2.1.96)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH86	GH86 beta-agarase (EC 3.2.1.81); beta-porphyranase (EC 3.2.1.178)	Glycoside Hydrolases	carbon utilization	CAZY	Sulf-Polysachharides Backbone Cleavage	TRUE
GH87	GH87 mycodextranase (EC 3.2.1.61); alpha-1,3-glucanase (EC 3.2.1.59)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH88	GH88 d-4,5-unsaturated beta-glucuronyl hydrolase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Sulf-Polysachharides Oligo Cleavage	TRUE
GH89	GH89 alpha-N-acetylglucosaminidase (EC 3.2.1.50)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH8	GH8 chitosanase (EC 3.2.1.132); cellulase (EC 3.2.1.4); licheninase (EC 3.2.1.73); endo-1,4-beta-xylanase (EC 3.2.1.8); reducing-end-xylose releasing exo-oligoxylanase (EC 3.2.1.156)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage, Xylan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GH90	GH90 endorhamnosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH91	GH91 inulin lyase [DFA-I-forming] (EC 4.2.2.17); inulin lyase [DFA-III-forming] (EC 4.2.2.18); difructofuranose 1,2':2,3' dianhydride hydrolase [DFA-IIIase] (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH92	GH92 mannosyl-oligosaccharide alpha-1,2-mannosidase (EC 3.2.1.113); mannosyl-oligosaccharide alpha-1,3-mannosidase (EC 3.2.1.-); mannosyl-oligosaccharide alpha-1,6-mannosidase (EC 3.2.1.-); alpha-mannosidase (EC 3.2.1.24); alpha-1,2-mannosidase (EC 3.2.1.-); alpha-1,3-mannosidase (EC 3.2.1.-); alpha-1,4-mannosidase (EC 3.2.1.-); mannosyl-1-phosphodiester alpha-1,P-mannosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-mannan Oligo Cleavage (Hemicellulose)	TRUE
GH93	GH93 exo-alpha-L-1,5-arabinanase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Arabinan Oligo Cleavage	TRUE
GH94	GH94 cellobiose phosphorylase (EC 2.4.1.20); laminaribiose phosphorylase (EC 2.4.1.31); cellodextrin phosphorylase (EC 2.4.1.49); chitobiose phosphorylase (EC 2.4.1.-); cyclic beta-1,2-glucan synthase (EC 2.4.1.-); cellobionic acid phosphorylase (EC 2.4.1.321); beta-1,2-oligoglucan phosphorylase (EC 2.4.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Oligo Cleavage	TRUE
GH95	GH95 alpha-L-fucosidase (EC 3.2.1.51); alpha-1,2-L-fucosidase (EC 3.2.1.63); alpha-L-galactosidase (EC 3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Fucose Oligo Cleavage	TRUE
GH96	GH96 alpha-agarase (EC 3.2.1.158)	Glycoside Hydrolases	carbon utilization	CAZY		TRUE
GH97	GH97 glucoamylase (EC 3.2.1.3); alpha-glucosidase (EC 3.2.1.20); alpha-galactosidase (EC 3.2.1.22)	Glycoside Hydrolases	carbon utilization	CAZY	Starch Oligo Cleavage, Alpha-galactans Oligo Cleavage	TRUE
GH98	GH98 blood-group endo-beta-1,4-galactosidase (EC 3.2.1.102); blood group A- and B-cleaving endo-beta-1,4-galactosidase (EC 3.2.1.-); endo-beta-1,4-xylanase (EC 3.2.1.8); endo-beta-1,4-xylanase (EC 3.2.1.8)	Glycoside Hydrolases	carbon utilization	CAZY	Xylan Backbone Cleavage (Hemicellulose)	TRUE
GH99	GH99 glycoprotein endo-alpha-1,2-mannosidase (EC 3.2.1.130); mannan endo-1,2-alpha-mannanase (3.2.1.-)	Glycoside Hydrolases	carbon utilization	CAZY	Alpha-mannan Backbone Cleavage (Hemicellulose)	TRUE
GH9	GH9 endoglucanase (EC 3.2.1.4); endo-beta-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6); beta-glucosidase (EC 3.2.1.21); lichenase / endo-beta-1,3-1,4-glucanase (EC 3.2.1.73); exo-beta-1,4-glucanase / cellodextrinase (EC 3.2.1.74); cellobiohydrolase (EC 3.2.1.91); xyloglucan-specific endo-beta-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151); exo-beta-glucosaminidase (EC 3.2.1.165)	Glycoside Hydrolases	carbon utilization	CAZY	Amorphous Cellulose Backbone Cleavage, Amorphous Cellulose Oligo Cleavage, Xyloglucan Backbone Cleavage (Hemicellulose), Mixed-Linkage glucans Backbone Cleavage (Hemicellulose)	TRUE
GT0	GT0 Glycosyltransferases not yet assigned to a family	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT100	GT100 alpha-sialyltransferase (EC 2.4.99.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT101	GT101 glucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT102	GT102 dTDP-beta-L-Rhap : O-antigen-polysaccharide alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT103	GT103 UDP-GlcpNAc: O-antigen-polysaccharide beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.56)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT104	GT104 dTDP-beta-L-Rhap : arginine alpha-L-rhamnosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT105	GT105 Dol-P-Man: protein alpha-mannosyltransferase (EC 2.4.1.109); Dol-P-Man:protein mannosyltransferase (EC 2.4.1.109)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT106	GT106 UDP-beta-L-rhamnose:rhamnogalacturonan I 4-alpha-rhamnosyltransferase (EC 2.4.1.351)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT107	GT107 CMP-beta-KDO: beta-2,4-KDO transferase (EC 2.4.99.-); CMP-beta-KDO: beta-2,7-KDO transferase (EC 2.4.99.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT10	GT10 galactoside alpha-1,3/1,4-L-fucosyltransferase (EC 2.4.1.65); galactoside alpha-1,3-L-fucosyltransferase (EC 2.4.1.152); glycoprotein alpha-1,3-L-fucosyltransferase (EC 2.4.1.214)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT11	GT11 GDP-L-Fuc: galactoside alpha-1,2-L-fucosyltransferase (EC 2.4.1.69); GDP-L-Fuc: beta-LacNac alpha-1,3-L-fucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT12	GT12 [N-acetylneuraminyl]-galactosylglucosylceramide N-acetylgalactosaminyltransferase (EC 2.4.1.92).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT13	GT13 alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase (EC 2.4.1.101)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT14	GT14 beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase (EC 2.4.1.102); N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase (EC 2.4.1.150); protein O-beta-xylosyltransferase (EC 2.4.2.26); UDP-GlcA:arabinogalactan beta-glucuronosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT15	GT15 glycolipid 2-alpha-mannosyltransferase (EC 2.4.1.131); GDP-Man: alpha-1,2-mannosyltransferase (EC 2.4.1.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT16	GT16 alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase (EC 2.4.1.143).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT17	GT17 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.144).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT18	GT18 alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase (EC 2.4.1.155).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT19	GT19 lipid-A-disaccharide synthase (EC 2.4.1.182).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT1	GT1 UDP-glucuronosyltransferase (EC 2.4.1.17); zeatin O-beta-xylosyltransferase (EC 2.4.2.40); 2-hydroxyacylsphingosine 1-beta-galactosyltransferase (EC 2.4.1.45); N-acylsphingosine galactosyltransferase (EC 2.4.1.47); flavonol 3-O-glucosyltransferase (EC 2.4.1.91); anthocyanidin 3-O-glucosyltransferase (EC 2.4.1.115); sinapate 1-glucosyltransferase (EC 2.4.1.120); indole-3-acetate beta-glucosyltransferase (EC 2.4.1.121); flavonol L-rhamnosyltransferase (EC 2.4.1.159); sterol glucosyltransferase (EC 2.4.1.173); UDP-Glc: 4-hydroxybenzoate 4-O-beta-glucosyltransferase (EC 2.4.1.194); zeatin O-beta-glucosyltransferase (EC 2.4.1.203); limonoid glucosyltransferase (EC 2.4.1.210); UDP-GlcA: baicalein 7-O-beta-glucuronosyltransferase (EC 2.4.1.253); UDP-Glc: chalcone 4‚àö¬¢‚Äö√á¬®¬¨‚â§-O-beta-glucosyltransferase (EC 2.4.1.286); ecdysteroid UDP-glucosyltransferase (EC 2.4.1.-); salicylic acid beta-glucosyltransferase (EC 2.4.1.-); anthocyanin 3-O-galactosyltransferase (EC 2.4.1.-); anthocyanin 5-O-glucosyltransferase (EC 2.4.1.-); dTDP-beta-2-deoxy-L-fucose: alpha-L-2-deoxyfucosyltransferase (EC 2.4.1.-); UDP-beta-L-rhamnose: alpha-L-rhamnosyltransferase (EC 2.4.1.-); zeaxanthin glucosyltransferase (EC 2.4.1.-); flavone 8-C-glycosyltransferase	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT20	GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC 2.4.1.15); Glucosylglycerol-phosphate synthase (EC 2.4.1.213); trehalose-6-P phosphatase (EC 3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC 2.-.-.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT21	GT21 UDP-Glc: ceramide beta-glucosyltransferase (EC 2.4.1.80).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT22	GT22 Dol-P-Man: Man6GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.259); Dol-P-Man: Man8GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.261); Dol-P-Man: Man2-GlcNAc-phosphatidylinositol alpha-1,2-mannosyltransferase (EC 2.4.1.-); Dol-P-Man: Man3-GlcNAc-phosphatidylinositol alpha-1,2-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT23	GT23 N-acetyl-beta-D-glucosaminide alpha-1,6-L-fucosyltransferase (EC 2.4.1.68); chitin-oligosaccharide alpha-1,6-L-fucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT24	GT24 UDP-Glc: glycoprotein alpha-glucosyltransferase (EC 2.4.1.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT25	GT25 lipopolysaccharide beta-1,4-galactosyltransferase (EC 2.4.1.-); beta-1,3-glucosyltransferase (EC 2.4.1.-); beta-1,2-glucosyltransferase (EC 2.4.1.-); beta-1,2-galactosyltransferase (EC 2.4.1.-); LPS beta-1,4-galactosyltransferase (EC 2.4.1.-); occidiofungin beta-xylosyltransferase (EC 2.4.2.-); UDP-Gal:procollagen beta-galactosyltransferase (EC 2.4.1.50)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT26	GT26 UDP-ManNAcA: beta-N-acetyl mannosaminuronyltransferase (EC 2.4.1.-); UDP-ManNAc: beta-N-acetyl-mannosaminyltransferase (EC 2.4.1.-); UDP-Glc: beta-1,4-glucosyltransferase (EC 2.4.1.-); beta-1,4-galactosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT27	GT27 polypeptide alpha-N-acetylgalactosaminyltransferase (EC 2.4.1.41)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT28	GT28 1,2-diacylglycerol 3-beta-galactosyltransferase (EC 2.4.1.46); 1,2-diacylglycerol 3-beta-glucosyltransferase (EC 2.4.1.157); UDP-GlcNAc: Und-PP-MurAc-pentapeptide beta-N-acetylglucosaminyltransferase (EC 2.4.1.227); digalactosyldiacylglycerol synthase (EC 2.4.1.241)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT29	GT29 sialyltransferase (EC 2.4.99.-); beta-galactoside alpha-2,6-sialyltransferase (EC 2.4.99.1); alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase (EC 2.4.99.3); beta-galactoside alpha-2,3-sialyltransferase (EC 2.4.99.4); N-acetyllactosaminide alpha-2,3-sialyltransferase (EC 2.4.99.6); (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase (EC 2.4.99.7); alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase (EC 2.4.99.8); lactosylceramide alpha-2,3-sialyltransferase (EC 2.4.99.9)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT30	GT30 CMP-beta-KDO: alpha-3-deoxy-D-manno-octulosonic-acid (KDO) transferase (EC 2.4.99.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT31	GT31 N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase (EC 2.4.1.149); Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase (EC 2.4.1.122); fucose-specific beta-1,3-N-acetylglucosaminyltransferase (EC 2.4.1.-); globotriosylceramide beta-1,3-GalNAc transferase (EC 2.4.1.79); chondroitin synthase (beta-1,3-GlcUA and beta-1,4-GalNAc transferase (EC 2.4.1.175); chondroitin beta-1,3-glucuronyltransferase (EC 2.4.1.226); chondroitin beta-1,4-N-acetylgalactosaminyltransferase (EC 2.4.1.-); UDP-Gal: beta-galactosylxylosylprotein beta-1,3-galactosyltransferase (EC 2.4.1.134); UDP-GlcNAc: O-fucosylpeptide beta-1,3-N-acetylglucosaminyltransferase (EC 2.4.1.222)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT32	GT32 alpha-1,6-mannosyltransferase (EC 2.4.1.-); alpha-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.-); alpha-1,4-N-acetylgalactosaminyltransferase (EC 2.4.1.-); GDP-Man: inositol-phosphorylceramide transferase (EC 2.4.1.-); UDP-Gal: beta-galactoside alpha-1,4-galactosyltransferase (EC 2.4.1.-); UDP-Gal: lactose/N-acetyl-lactosamine alpha-1,4-galactosyltransferase (EC 2.4.1.-); UDP-Glc: protein alpha-glucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT33	GT33 GDP-Man: chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT34	GT34 UDP-Gal: galactomannan alpha-1,6-galactosyltransferase (EC 2.4.1.-); UDP-Xyl: xyloglucan alpha-1,6-xylosyltransferase (EC 2.4.2.39); alpha-1,2-galactosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT35	GT35 glycogen or starch phosphorylase (EC 2.4.1.1).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT36	GT36 Deleted: now family GH94	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT37	GT37 galactoside 2-L-fucosyltransferase (EC 2.4.1.69)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT38	GT38 polysialyltransferase (EC 2.4.-.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT39	GT39 Dol-P-Man: protein alpha-mannosyltransferase (EC 2.4.1.109)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT3	GT3 glycogen synthase (EC 2.4.1.11).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT40	GT40 beta-1,3-galactofuranosyltransferases (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT41	GT41 UDP-GlcNAc: peptide beta-N-acetylglucosaminyltransferase (EC 2.4.1.255); UDP-Glc: peptide N-beta-glucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT42	GT42 CMP-NeuAc alpha-2,3-sialyltransferase (EC 2.4.99.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT43	GT43 beta-glucuronyltransferase (EC 2.4.1.135); UDP-Xyl: xylan beta-1,4-xylosyltransferase (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT44	GT44 UDP-Glc: alpha-glucosyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT45	GT45 alpha-N-acteylglucosaminyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT46	GT46 Deleted	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT47	GT47 heparan beta-glucuronyltransferase (EC 2.4.1.225); xyloglucan beta-galactosyltransferase (EC 2.4.1.-); heparan synthase (EC 2.4.1.-); arabinan alpha-L-arabinosyltransferase (EC 2.4.2.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT48	GT48 1,3-beta-glucan synthase (EC 2.4.1.34)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT49	GT49 beta-1,3-N-acetylglucosaminyltransferase (EC 2.4.1.-).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT50	GT50 Dol-P-Man alpha-1,4-mannosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT51	GT51 murein polymerase (EC 2.4.1.129).	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT52	GT52 alpha-2,3-sialyltransferase (EC 2.4.99.4); alpha-glucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT53	GT53 UDP-L-Ara: alpha-L-arabinosyltransferase (EC 2.4.2.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT54	GT54 UDP-GlcNAc: alpha-1,3-D-mannoside beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.145)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT55	GT55 GDP-Man: mannosyl-3-phosphoglycerate synthase (EC 2.4.1.217)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT56	GT56 TDP-Fuc4NAc: lipid II Fuc4NAc transferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
GT57	GT57 Dol-P-Glc: alpha-1,3-glucosyltransferase (EC 2.4.1.-)	GlycosylTransferases	carbon utilization	CAZY		TRUE
